codigo_ibge,anomes_s,cadun_qtd_familias_atualizadas_i,cadun_qtd_familias_atualizadas_pobreza_pbf_i,cadun_qtd_familias_atualizadas_baixa_renda_i,cadun_qtd_familias_atualizadas_rfpc_ate_meio_sm_i,cadun_qtd_familias_atualizadas_rfpc_acima_meio_sm_i,cadun_qtd_familias_atualizadas_renda_zero_i,cadun_taxa_atualizacao_cadastral_d,cadun_taxa_atualizacao_cadastral_rfpc_ate_meio_sm_d
120001,202212,3278,,,2759,,,76.03,79.41
120005,202212,2047,,,1880,,,84.76,87.44
120010,202212,5735,,,5261,,,75.31,80.13
120013,202212,2711,,,2409,,,87.53,90.87
120017,202212,3071,,,2698,,,81.35,84.25
120020,202212,15639,,,14863,,,79.72,82.3
120025,202212,3642,,,3219,,,77.5,83.5
120030,202212,6340,,,5975,,,82.69,84.58
120032,202212,1711,,,1636,,,81.16,82.79
120033,202212,4489,,,4270,,,83.98,85.57
120034,202212,3016,,,2745,,,84.24,88.69
120035,202212,4673,,,4414,,,91.05,93.02
120038,202212,3315,,,2953,,,83.16,86.62
120039,202212,2115,,,2006,,,85.55,87.59
120040,202212,63415,,,56830,,,82.84,86.02
120042,202212,3903,,,3662,,,89.82,91.98
120043,202212,1602,,,1358,,,88.26,88.41
120045,202212,5712,,,5042,,,77.04,81.49
120050,202212,10435,,,9933,,,85.01,88.13
120060,202212,10207,,,9670,,,84.09,87.38
120070,202212,3723,,,3300,,,87.21,90.33
120080,202212,5971,,,5494,,,86.49,88.78
130002,202212,3641,,,3275,,,88.22,90.56
130006,202212,2808,,,2433,,,89.71,93.79
130008,202212,2822,,,2545,,,85.72,89.96
130010,202212,4591,,,4214,,,84.68,90.33
130014,202212,3976,,,3045,,,81.67,83.88
130020,202212,2807,,,2541,,,83.34,86.57
130030,202212,17644,,,16854,,,88.83,90.9
130040,202212,3712,,,3210,,,75.06,79.08
130050,202212,6815,,,6392,,,76.65,85.4
130060,202212,7530,,,6837,,,83.5,89.15
130063,202212,6365,,,5899,,,81.84,86.06
130068,202212,4187,,,3627,,,89.33,92.59
130070,202212,7190,,,6340,,,78.05,83.87
130080,202212,7675,,,6948,,,81.84,86.29
130083,202212,3033,,,2760,,,88.06,91.66
130090,202212,4516,,,4228,,,87.5,91.85
130100,202212,7242,,,6346,,,78.97,82.88
130110,202212,8213,,,7137,,,75.43,80.6
130115,202212,5099,,,4726,,,80.97,87.58
130120,202212,16136,,,15056,,,79.15,82.93
130130,202212,6393,,,5155,,,87.37,91.01
130140,202212,7627,,,6938,,,86.84,90.06
130150,202212,4291,,,4106,,,89.71,91.38
130160,202212,6925,,,6326,,,86.14,91.13
130165,202212,3611,,,3438,,,88.52,89.62
130170,202212,13643,,,12231,,,78.33,84.34
130180,202212,4627,,,4537,,,86.85,89.17
130185,202212,20052,,,17593,,,80.13,85.2
130190,202212,20920,,,18162,,,81.08,85.95
130195,202212,2720,,,2361,,,90.06,92.91
130200,202212,3293,,,2865,,,87.46,93.01
130210,202212,1547,,,1422,,,80.74,83.06
130220,202212,2810,,,2395,,,90.03,93.37
130230,202212,5476,,,5020,,,88.27,92.7
130240,202212,15293,,,13617,,,84.84,90.58
130250,202212,25306,,,22856,,,78.52,83.05
130255,202212,5195,,,4564,,,84.25,86.99
130260,202212,361278,,,321889,,,79.35,83.07
130270,202212,9549,,,8341,,,78.52,82.87
130280,202212,3905,,,3659,,,85.42,87.91
130290,202212,18434,,,17458,,,85.95,90.55
130300,202212,5419,,,4984,,,88.04,91.38
130310,202212,9534,,,8729,,,88.65,91.74
130320,202212,3233,,,2865,,,76.97,82.32
130330,202212,4446,,,3895,,,79.4,86.59
130340,202212,24993,,,22788,,,80.08,84.85
130350,202212,4103,,,3778,,,89.31,92.41
130353,202212,7951,,,6815,,,79.62,84.05
130356,202212,5333,,,4761,,,75.03,79.24
130360,202212,2858,,,2386,,,77.93,80.9
130370,202212,5073,,,4440,,,82.54,86.01
130380,202212,7783,,,7548,,,83.13,86.54
130390,202212,8069,,,7221,,,90.74,92.95
130395,202212,2743,,,2309,,,89.66,91.3
130400,202212,2897,,,2563,,,82.91,86.91
130406,202212,11638,,,10542,,,81.08,86.57
130410,202212,4458,,,3980,,,81.32,84.28
130420,202212,14983,,,13522,,,80.48,86.5
130423,202212,4638,,,4192,,,86.91,90.65
130426,202212,3527,,,3221,,,89.74,91.53
130430,202212,5346,,,4785,,,86.32,89.9
130440,202212,6150,,,5642,,,83.82,89.27
140002,202212,2456,,,2214,,,79.97,83.99
140005,202212,2852,,,2584,,,70.71,73.72
140010,202212,33318,,,26910,,,51.6,52.07
140015,202212,5460,,,4792,,,83.48,85.64
140017,202212,6153,,,5599,,,83.36,86.33
140020,202212,5418,,,4876,,,75.75,79.54
140023,202212,2629,,,2220,,,76.38,80.49
140028,202212,1784,,,1585,,,70.26,74.87
140030,202212,6593,,,6266,,,81.76,85.63
140040,202212,3100,,,2922,,,87.32,89.85
140045,202212,3739,,,3373,,,82.79,86.11
140047,202212,4043,,,3484,,,52.49,54.22
140050,202212,1708,,,1520,,,78.96,83.1
140060,202212,2108,,,1971,,,76.43,80.08
140070,202212,1640,,,1598,,,65.73,66.36
150010,202212,55607,,,51644,,,85.14,87.97
150013,202212,2227,,,1946,,,80.95,83.95
150020,202212,16262,,,15351,,,84.7,87.33
150030,202212,9348,,,8709,,,81.22,84.21
150034,202212,4227,,,3509,,,76.85,79.51
150040,202212,15824,,,14760,,,78.63,83.68
150050,202212,8633,,,8060,,,87.3,90.31
150060,202212,21154,,,18047,,,71.7,75.94
150070,202212,9971,,,9125,,,90.47,93.23
150080,202212,79822,,,68121,,,69.65,72.25
150085,202212,9980,,,9295,,,81.77,83.73
150090,202212,13867,,,13129,,,87.83,89.38
150095,202212,7930,,,7225,,,85.69,88.98
150100,202212,3032,,,2768,,,83.64,87.42
150110,202212,4800,,,4634,,,83.55,86.95
150120,202212,8354,,,7888,,,84.1,85.97
150125,202212,702,,,530,,,63.87,66.91
150130,202212,24018,,,21144,,,78.71,81.32
150140,202212,283136,,,253281,,,75.7,79.29
150145,202212,3770,,,3199,,,74.13,76.89
150150,202212,19974,,,17201,,,88.36,89.8
150157,202212,3516,,,2898,,,78.23,82.25
150160,202212,4606,,,4364,,,90.22,92.47
150170,202212,30827,,,28486,,,85.28,88.8
150172,202212,6122,,,5208,,,84.11,88.04
150175,202212,1943,,,1692,,,82.19,85.67
150178,202212,13921,,,10690,,,87.87,88.52
150180,202212,31610,,,29587,,,87.83,91.01
150190,202212,8554,,,8092,,,88.34,90.72
150195,202212,5237,,,4944,,,81.21,82.88
150200,202212,6201,,,5738,,,86.1,88.76
150210,202212,36795,,,35538,,,89.92,92.18
150215,202212,10200,,,8796,,,78.61,79.87
150220,202212,14082,,,12811,,,82.06,85.49
150230,202212,15423,,,14100,,,87.33,90.03
150240,202212,34778,,,30095,,,76.11,79.12
150250,202212,4014,,,3854,,,76.32,78.38
150260,202212,3096,,,2794,,,86.35,89.57
150270,202212,7476,,,5648,,,67.5,73.05
150275,202212,8292,,,7830,,,85.94,88.93
150276,202212,2094,,,1873,,,71.85,73.94
150277,202212,5533,,,4623,,,78.53,82.8
150280,202212,7994,,,7780,,,88.29,89.52
150285,202212,3909,,,3482,,,89.2,92.53
150290,202212,11603,,,10932,,,83.64,87.27
150293,202212,8839,,,7398,,,72.29,77.59
150295,202212,6552,,,4711,,,71.08,72.98
150300,202212,3747,,,3568,,,88.45,91.81
150304,202212,4208,,,3660,,,77.28,80.84
150307,202212,5949,,,5471,,,84.16,86.21
150309,202212,6262,,,5342,,,77.78,82.46
150310,202212,7924,,,7579,,,89.06,90.9
150320,202212,9453,,,8896,,,81.03,84.41
150330,202212,16582,,,15498,,,87.29,88.85
150340,202212,2517,,,2255,,,84.86,87.36
150345,202212,9453,,,8611,,,83.27,86.18
150350,202212,11372,,,10363,,,88.67,90.01
150360,202212,22808,,,19362,,,72.67,77.1
150370,202212,10806,,,9442,,,75.51,80.87
150375,202212,4144,,,3845,,,85.86,88.47
150380,202212,9967,,,8315,,,76.58,79.5
150390,202212,7276,,,6665,,,77.31,80.77
150400,202212,7193,,,6866,,,88.5,89.62
150405,202212,9266,,,8369,,,83.88,88.11
150410,202212,1960,,,1709,,,81.87,85.15
150420,202212,43561,,,36125,,,74.8,79.17
150430,202212,8224,,,7759,,,81.03,84.45
150440,202212,6872,,,6424,,,83.13,85.88
150442,202212,32901,,,28975,,,84.43,88.12
150445,202212,8554,,,7956,,,84.55,87.76
150450,202212,6883,,,6579,,,85.83,88.08
150460,202212,9180,,,8502,,,85.31,87.73
150470,202212,20396,,,19138,,,78.95,83.32
150475,202212,5630,,,4958,,,81.76,85.4
150480,202212,14260,,,13319,,,79.95,83.32
150490,202212,8960,,,8187,,,88.77,90.43
150495,202212,5969,,,5675,,,86.33,87.68
150497,202212,2378,,,1970,,,70.33,74.03
150500,202212,3088,,,2832,,,79.62,83.61
150503,202212,5021,,,3777,,,71.94,75.16
150506,202212,13607,,,12171,,,81.79,85.63
150510,202212,14009,,,12590,,,89.16,92.23
150520,202212,9492,,,9271,,,93.43,95.56
150530,202212,12858,,,11492,,,84.5,87.5
150540,202212,5644,,,5034,,,85.26,88.93
150543,202212,6713,,,5882,,,73.43,78.08
150548,202212,10430,,,9533,,,79.84,82.49
150549,202212,2033,,,1759,,,84.7,88.12
150550,202212,18369,,,15337,,,72.26,74.69
150553,202212,38010,,,29630,,,78.86,80.94
150555,202212,1912,,,1559,,,76.05,80.27
150560,202212,2027,,,1869,,,83.72,87.54
150563,202212,2648,,,2240,,,80.78,84.62
150565,202212,4379,,,3990,,,80.21,83.43
150570,202212,9042,,,8406,,,91.48,92.81
150580,202212,11962,,,10675,,,85.02,88.87
150590,202212,8516,,,7777,,,82.35,87.95
150600,202212,11312,,,10728,,,86.34,88.79
150610,202212,3442,,,3162,,,84.63,87.76
150611,202212,3488,,,3089,,,85.23,87.38
150613,202212,13500,,,10861,,,73.71,78.34
150616,202212,3653,,,2674,,,77.62,79.74
150618,202212,6943,,,5938,,,77.32,81.94
150619,202212,6478,,,5587,,,78.68,83.55
150620,202212,7644,,,6788,,,82.26,84.08
150630,202212,7768,,,7290,,,87.0,89.42
150635,202212,5891,,,5034,,,86.18,88.48
150640,202212,2060,,,1958,,,80.37,84.5
150650,202212,12069,,,10776,,,79.79,82.54
150655,202212,5650,,,5339,,,81.69,86.07
150658,202212,4166,,,3075,,,75.85,77.8
150660,202212,5846,,,5254,,,84.13,87.23
150670,202212,10025,,,8376,,,79.66,83.69
150680,202212,79052,,,66183,,,81.07,85.28
150690,202212,2504,,,2286,,,76.31,81.12
150700,202212,7301,,,6687,,,85.9,88.85
150710,202212,3955,,,3641,,,83.79,86.85
150715,202212,5476,,,4760,,,80.01,85.15
150720,202212,9480,,,8967,,,89.2,91.64
150730,202212,12479,,,11065,,,75.93,79.43
150740,202212,4137,,,3677,,,83.55,86.17
150745,202212,5770,,,4908,,,83.2,88.22
150746,202212,1823,,,1647,,,83.93,86.5
150747,202212,5370,,,4934,,,79.73,82.77
150750,202212,3701,,,3080,,,78.64,81.18
150760,202212,11807,,,10879,,,80.98,83.44
150770,202212,7727,,,7225,,,88.02,89.85
150775,202212,1153,,,954,,,78.01,82.66
150780,202212,4977,,,4534,,,80.78,83.33
150790,202212,6303,,,5590,,,82.52,87.35
150795,202212,17175,,,15215,,,83.4,85.96
150796,202212,4334,,,3858,,,82.19,85.44
150797,202212,4968,,,4325,,,88.66,91.39
150800,202212,14912,,,13706,,,82.22,85.01
150803,202212,9335,,,8761,,,86.1,87.92
150805,202212,3437,,,2993,,,77.09,79.89
150808,202212,6519,,,4973,,,79.78,83.27
150810,202212,20555,,,16650,,,76.36,81.44
150812,202212,6487,,,5914,,,78.85,81.31
150815,202212,8778,,,7785,,,74.49,79.35
150820,202212,16433,,,15288,,,86.29,91.58
150830,202212,13141,,,12554,,,79.86,82.19
150835,202212,4007,,,3495,,,90.36,92.5
150840,202212,7913,,,6782,,,74.46,78.82
160005,202212,1422,,,1293,,,79.66,82.56
160010,202212,2200,,,2129,,,81.63,85.74
160015,202212,4512,,,4226,,,87.85,91.03
160020,202212,2833,,,2486,,,88.2,90.0
160021,202212,1361,,,1229,,,88.26,90.1
160023,202212,1463,,,1326,,,84.37,86.66
160025,202212,2015,,,1884,,,81.77,82.37
160027,202212,12887,,,12076,,,87.74,91.02
160030,202212,87046,,,76269,,,78.67,83.05
160040,202212,6316,,,5602,,,82.41,83.38
160050,202212,6479,,,5750,,,80.45,85.14
160053,202212,4834,,,4307,,,89.1,90.71
160055,202212,2002,,,1941,,,95.19,96.04
160060,202212,32223,,,29120,,,82.45,88.06
160070,202212,3266,,,2910,,,85.63,87.72
160080,202212,3284,,,3001,,,80.92,84.96
170025,202212,697,,,417,,,91.11,89.87
170030,202212,1132,,,832,,,83.85,84.46
170035,202212,1276,,,1027,,,72.25,80.23
170040,202212,1737,,,1442,,,76.89,82.96
170070,202212,1705,,,1297,,,73.27,79.32
170100,202212,2262,,,1924,,,75.72,80.03
170105,202212,672,,,440,,,84.95,84.61
170110,202212,977,,,758,,,78.72,80.38
170130,202212,1424,,,1133,,,81.27,86.22
170190,202212,1447,,,1225,,,75.32,82.82
170200,202212,1708,,,1207,,,70.0,76.53
170210,202212,25252,,,19712,,,75.11,78.43
170215,202212,1198,,,985,,,77.79,81.27
170220,202212,5378,,,4611,,,78.02,82.84
170230,202212,1156,,,908,,,77.06,81.58
170240,202212,2801,,,2428,,,79.12,85.85
170255,202212,3177,,,2564,,,70.1,78.07
170270,202212,755,,,570,,,73.3,83.09
170290,202212,3162,,,2865,,,83.45,88.5
170300,202212,2001,,,1686,,,75.93,79.41
170305,202212,635,,,524,,,78.98,81.24
170307,202212,964,,,854,,,74.03,79.51
170310,202212,1304,,,1009,,,68.41,75.18
170320,202212,928,,,729,,,72.72,77.8
170330,202212,983,,,925,,,81.64,84.55
170360,202212,557,,,429,,,79.68,86.49
170370,202212,1192,,,929,,,75.77,83.02
170380,202212,1505,,,1233,,,69.45,75.69
170382,202212,461,,,391,,,76.07,80.28
170384,202212,1511,,,1315,,,73.95,78.18
170386,202212,886,,,544,,,79.46,81.07
170388,202212,663,,,511,,,75.85,82.55
170389,202212,873,,,686,,,85.75,85.21
170390,202212,1645,,,1326,,,74.33,79.49
170410,202212,547,,,447,,,73.32,82.93
170460,202212,420,,,329,,,87.31,87.26
170510,202212,902,,,660,,,82.75,86.27
170550,202212,5950,,,4876,,,72.82,79.66
170555,202212,1377,,,1119,,,83.7,87.08
170560,202212,867,,,720,,,72.85,80.8
170600,202212,1293,,,1045,,,77.56,81.19
170610,202212,1529,,,1213,,,76.52,82.23
170625,202212,408,,,291,,,77.56,84.34
170650,202212,1413,,,1224,,,78.23,83.37
170700,202212,3184,,,2510,,,74.09,77.85
170710,202212,1489,,,1176,,,73.31,76.76
170720,202212,1805,,,1433,,,83.29,88.13
170730,202212,977,,,777,,,74.92,79.2
170740,202212,1988,,,1789,,,82.76,88.3
170755,202212,817,,,606,,,81.21,86.2
170765,202212,925,,,719,,,67.07,75.13
170770,202212,1816,,,1547,,,81.47,86.86
170820,202212,3919,,,3126,,,82.47,86.25
170825,202212,1007,,,861,,,78.12,81.76
170830,202212,1282,,,988,,,79.52,83.37
170900,202212,2725,,,2508,,,75.73,81.66
170930,202212,3474,,,2769,,,71.95,76.38
170950,202212,8811,,,6572,,,63.05,67.04
170980,202212,502,,,346,,,82.7,83.17
171050,202212,1648,,,1462,,,82.98,86.35
171070,202212,1264,,,1138,,,78.55,84.1
171090,202212,909,,,750,,,76.25,82.05
171110,202212,509,,,356,,,75.4,77.39
171150,202212,930,,,602,,,79.35,84.78
171180,202212,684,,,438,,,78.17,80.07
171190,202212,1707,,,1427,,,72.45,72.73
171195,202212,793,,,629,,,79.45,81.58
171200,202212,543,,,408,,,74.38,78.16
171215,202212,374,,,302,,,79.91,83.42
171240,202212,780,,,624,,,86.57,90.17
171245,202212,717,,,559,,,79.4,81.13
171250,202212,692,,,498,,,60.96,63.84
171270,202212,444,,,352,,,78.16,80.36
171280,202212,848,,,737,,,80.37,87.94
171320,202212,3695,,,2927,,,79.13,82.35
171330,202212,2420,,,1983,,,70.71,76.29
171360,202212,1597,,,1217,,,88.72,90.34
171370,202212,557,,,456,,,65.83,72.15
171380,202212,1360,,,1179,,,77.98,83.02
171395,202212,933,,,648,,,78.01,81.4
171420,202212,1889,,,1548,,,79.5,87.11
171430,202212,1001,,,847,,,76.7,80.36
171488,202212,2374,,,1953,,,79.55,85.35
171500,202212,881,,,622,,,84.54,85.91
171510,202212,726,,,657,,,73.4,78.4
171515,202212,447,,,339,,,76.02,82.08
171525,202212,589,,,491,,,69.05,77.2
171550,202212,300,,,245,,,75.56,81.66
171570,202212,1003,,,890,,,77.69,83.88
171575,202212,1320,,,949,,,65.9,72.88
171610,202212,4834,,,3680,,,66.61,69.47
171620,202212,2833,,,2584,,,78.69,84.33
171630,202212,1048,,,826,,,79.45,83.6
171650,202212,2011,,,1574,,,74.23,77.08
171660,202212,2102,,,1567,,,75.31,80.77
171665,202212,1201,,,977,,,80.6,84.36
171670,202212,1519,,,1206,,,67.42,72.95
171700,202212,948,,,781,,,68.69,78.02
171720,202212,688,,,553,,,75.85,81.2
171750,202212,1179,,,880,,,69.59,73.88
171780,202212,1274,,,952,,,81.98,87.09
171790,202212,1233,,,1026,,,75.13,79.84
171800,202212,596,,,499,,,70.2,77.72
171820,202212,10037,,,7779,,,70.18,74.32
171830,202212,1360,,,1223,,,73.59,77.99
171840,202212,638,,,498,,,74.97,79.68
171845,202212,543,,,437,,,66.7,71.4
171850,202212,968,,,860,,,81.96,86.86
171855,202212,978,,,836,,,79.31,83.1
171865,202212,519,,,448,,,87.66,90.32
171870,202212,655,,,495,,,69.6,76.03
171875,202212,1427,,,1257,,,81.17,87.29
171880,202212,1465,,,1323,,,82.9,86.58
171884,202212,1166,,,911,,,87.27,90.28
171886,202212,1203,,,968,,,67.35,74.8
171888,202212,677,,,456,,,99.55,99.56
171889,202212,383,,,238,,,75.84,73.0
171890,202212,1134,,,904,,,77.67,84.56
171900,202212,531,,,423,,,80.21,83.76
172000,202212,559,,,437,,,83.18,85.01
172010,202212,1249,,,1064,,,83.04,85.32
172015,202212,352,,,270,,,81.1,82.31
172020,202212,2841,,,2562,,,82.2,85.57
172025,202212,670,,,487,,,80.33,83.1
172030,202212,1265,,,1031,,,87.06,88.49
172049,202212,1086,,,799,,,74.89,84.63
172065,202212,1231,,,1055,,,70.62,77.4
172080,202212,2260,,,1914,,,79.68,84.54
172085,202212,363,,,234,,,69.54,71.55
172090,202212,3872,,,3313,,,77.71,85.4
172093,202212,392,,,309,,,73.27,81.96
172097,202212,578,,,403,,,70.23,74.9
172100,202212,41162,,,32984,,,66.85,72.58
172110,202212,1550,,,1379,,,76.61,80.31
172120,202212,4671,,,3861,,,75.13,80.08
172125,202212,358,,,278,,,73.21,75.95
172130,202212,392,,,293,,,56.48,56.56
172208,202212,2271,,,1870,,,74.63,79.81
172210,202212,2306,,,1941,,,72.67,79.48
210005,202212,16762,,,13357,,,72.02,76.75
210010,202212,2315,,,2215,,,87.58,91.41
210015,202212,3064,,,2751,,,82.21,86.45
210020,202212,8016,,,7423,,,80.44,85.93
210030,202212,4012,,,3757,,,75.68,78.46
210040,202212,2207,,,1972,,,85.08,87.25
210043,202212,5204,,,4604,,,75.43,79.98
210047,202212,6589,,,5428,,,80.78,84.68
210050,202212,2495,,,2088,,,84.92,89.38
210055,202212,2439,,,2123,,,97.83,97.83
210060,202212,7123,,,6564,,,81.17,85.27
210070,202212,6941,,,6595,,,85.83,88.47
210080,202212,4568,,,4348,,,87.09,88.57
210083,202212,5894,,,5257,,,81.24,86.23
210087,202212,2455,,,2253,,,77.24,84.47
210090,202212,9372,,,8813,,,86.49,88.59
210095,202212,5991,,,5631,,,80.68,84.19
210100,202212,6007,,,5402,,,79.1,82.53
210110,202212,3000,,,2855,,,82.75,86.2
210120,202212,29341,,,26148,,,83.63,87.47
210125,202212,4429,,,4054,,,83.99,88.92
210130,202212,3784,,,3251,,,75.77,80.49
210135,202212,2060,,,1731,,,95.32,96.75
210140,202212,18797,,,15763,,,74.45,80.1
210150,202212,5000,,,4473,,,89.28,91.79
210160,202212,22367,,,19605,,,84.96,87.21
210170,202212,18256,,,16925,,,85.44,87.33
210173,202212,2163,,,2069,,,81.65,83.73
210177,202212,2953,,,2677,,,78.51,83.31
210180,202212,1470,,,1364,,,80.24,85.03
210190,202212,5714,,,5015,,,84.68,89.89
210193,202212,1310,,,1138,,,81.21,82.94
210197,202212,1852,,,1700,,,79.72,81.73
210200,202212,7685,,,7046,,,80.44,84.53
210203,202212,6489,,,5703,,,76.86,81.11
210207,202212,3442,,,3120,,,75.96,84.3
210210,202212,7371,,,6728,,,84.08,85.87
210215,202212,2295,,,2045,,,80.89,83.5
210220,202212,7337,,,7058,,,88.94,91.14
210230,202212,6081,,,5658,,,88.6,91.36
210232,202212,10437,,,9055,,,72.61,76.98
210235,202212,3092,,,2808,,,76.64,80.41
210237,202212,4673,,,4069,,,95.4,96.99
210240,202212,2660,,,2364,,,89.65,89.85
210250,202212,6294,,,5848,,,87.64,90.28
210255,202212,2651,,,2327,,,85.07,88.78
210260,202212,5284,,,4713,,,83.74,87.05
210270,202212,4765,,,4410,,,82.39,86.96
210275,202212,3039,,,2705,,,76.03,80.43
210280,202212,6189,,,5458,,,82.35,88.11
210290,202212,8521,,,7931,,,85.96,89.49
210300,202212,26301,,,22958,,,68.07,73.77
210310,202212,2888,,,2585,,,80.49,83.41
210312,202212,2967,,,2775,,,86.52,91.34
210315,202212,3702,,,3394,,,84.27,86.47
210317,202212,4198,,,3989,,,81.16,85.3
210320,202212,28349,,,27171,,,87.8,90.46
210325,202212,3365,,,2991,,,81.83,88.3
210330,202212,23059,,,20328,,,73.89,80.98
210340,202212,12997,,,12219,,,85.41,89.37
210350,202212,9335,,,8543,,,80.62,84.16
210355,202212,3088,,,2844,,,68.85,72.62
210360,202212,13431,,,12296,,,91.79,94.04
210370,202212,12043,,,9679,,,83.71,89.86
210375,202212,2928,,,2300,,,75.95,82.55
210380,202212,5039,,,4591,,,76.36,80.88
210390,202212,3434,,,3292,,,89.73,92.81
210400,202212,4182,,,3863,,,76.38,80.37
210405,202212,6796,,,5928,,,75.34,80.87
210407,202212,1983,,,1692,,,81.77,84.55
210408,202212,2550,,,2391,,,80.34,81.91
210409,202212,4146,,,3766,,,92.98,94.93
210410,202212,3365,,,3027,,,78.89,84.6
210420,202212,3466,,,3174,,,78.86,82.31
210430,202212,2230,,,1997,,,84.66,87.78
210440,202212,3846,,,3528,,,75.85,80.49
210450,202212,2058,,,1877,,,77.02,82.14
210455,202212,4219,,,3560,,,72.96,79.62
210460,202212,3313,,,2944,,,79.44,85.13
210462,202212,1601,,,1375,,,82.65,85.56
210465,202212,2559,,,2260,,,82.12,84.42
210467,202212,6072,,,5452,,,82.42,86.23
210470,202212,1373,,,1194,,,63.62,75.14
210480,202212,16070,,,14181,,,80.52,86.45
210490,202212,3201,,,2667,,,82.11,86.75
210500,202212,6492,,,6189,,,87.01,90.29
210510,202212,6968,,,6613,,,86.86,92.46
210515,202212,3637,,,3219,,,81.82,85.79
210520,202212,2301,,,2137,,,75.99,79.35
210530,202212,45401,,,37740,,,67.74,72.18
210535,202212,3588,,,3300,,,82.31,83.77
210540,202212,14093,,,12443,,,78.0,83.2
210542,202212,5599,,,4646,,,73.55,78.91
210545,202212,2059,,,1907,,,81.83,83.27
210547,202212,3325,,,3062,,,77.19,80.98
210550,202212,4650,,,3847,,,67.97,73.82
210560,202212,3432,,,3151,,,80.09,84.11
210565,202212,1538,,,1292,,,87.58,90.28
210570,202212,10097,,,9337,,,79.06,82.95
210580,202212,2719,,,2300,,,79.36,85.98
210590,202212,3695,,,3370,,,76.85,82.49
210592,202212,2674,,,2593,,,79.84,83.69
210594,202212,1913,,,1725,,,66.98,77.77
210596,202212,3049,,,2759,,,89.38,91.63
210598,202212,2069,,,1864,,,86.1,86.89
210600,202212,2964,,,2483,,,85.36,89.28
210610,202212,3140,,,2751,,,86.31,89.2
210620,202212,2818,,,2419,,,79.71,84.49
210630,202212,3042,,,2778,,,81.81,84.95
210632,202212,6489,,,5933,,,89.5,91.78
210635,202212,1427,,,1362,,,75.42,77.21
210637,202212,2545,,,2143,,,82.2,82.99
210640,202212,4702,,,4416,,,79.64,80.73
210650,202212,6414,,,6005,,,78.55,82.63
210660,202212,7648,,,7155,,,80.6,84.91
210663,202212,3579,,,3148,,,99.25,99.21
210667,202212,1942,,,1770,,,86.54,89.12
210670,202212,6133,,,5701,,,91.27,94.16
210675,202212,5763,,,4906,,,89.51,91.35
210680,202212,4405,,,4036,,,76.0,82.45
