codigo_ibge,anomes_s,cadun_qtd_familias_atualizadas_i,cadun_qtd_familias_atualizadas_pobreza_pbf_i,cadun_qtd_familias_atualizadas_baixa_renda_i,cadun_qtd_familias_atualizadas_rfpc_ate_meio_sm_i,cadun_qtd_familias_atualizadas_rfpc_acima_meio_sm_i,cadun_qtd_familias_atualizadas_renda_zero_i,cadun_taxa_atualizacao_cadastral_d,cadun_taxa_atualizacao_cadastral_rfpc_ate_meio_sm_d
150503,201912,3932,,,2680,,107,80.72,80.55
150506,201912,7724,,,6415,,33,74.29,73.72
150510,201912,7758,,,6806,,330,78.19,79.35
150520,201912,6631,,,6331,,19,93.06,93.18
150530,201912,10936,,,9535,,93,87.02,87.77
150540,201912,4152,,,3579,,117,82.51,83.99
150543,201912,6300,,,5249,,551,85.31,87.62
150548,201912,8361,,,7613,,2674,81.07,82.13
150549,201912,1683,,,1463,,392,83.73,85.05
150550,201912,16552,,,13879,,353,82.71,83.43
150553,201912,22464,,,17783,,728,83.9,84.48
150555,201912,1638,,,1295,,160,85.57,88.21
150560,201912,1530,,,1357,,52,82.83,83.45
150563,201912,1912,,,1610,,57,77.88,78.38
150565,201912,4074,,,3611,,64,93.18,93.71
150570,201912,5288,,,4928,,64,84.28,84.03
150580,201912,8746,,,7554,,13,82.85,82.32
150590,201912,7347,,,6338,,3539,90.96,91.27
150600,201912,8683,,,8193,,1693,89.23,90.75
150610,201912,2539,,,2288,,399,87.97,88.85
150611,201912,2765,,,2432,,413,85.7,85.54
150613,201912,11141,,,8558,,1315,80.89,83.21
150616,201912,2758,,,1970,,95,80.64,80.37
150618,201912,6025,,,4963,,520,86.7,89.02
150619,201912,5428,,,4555,,382,85.29,86.62
150620,201912,5577,,,4795,,21,83.04,83.21
150630,201912,5083,,,4654,,482,81.57,82.09
150635,201912,4034,,,3376,,290,85.15,85.64
150640,201912,1624,,,1500,,569,72.43,73.6
150650,201912,9410,,,8195,,110,80.22,80.26
150655,201912,5229,,,4800,,347,88.56,90.48
150658,201912,3512,,,2739,,13,78.48,78.63
150660,201912,4761,,,4245,,141,82.21,82.68
150670,201912,6858,,,5432,,67,81.15,82.65
150680,201912,58169,,,44885,,1260,84.82,86.52
150690,201912,2691,,,2347,,367,87.54,88.66
150700,201912,5560,,,4999,,26,89.4,89.99
150710,201912,3361,,,3084,,39,88.19,89.33
150715,201912,3962,,,3265,,149,78.36,78.9
150720,201912,5959,,,5558,,673,86.11,86.73
150730,201912,9712,,,8472,,1990,80.31,81.05
150740,201912,3423,,,3067,,26,85.83,87.47
150745,201912,4435,,,3645,,113,85.7,88.62
150746,201912,1470,,,1354,,285,89.68,91.05
150747,201912,3541,,,3071,,26,72.86,72.24
150750,201912,3096,,,2605,,961,83.58,84.57
150760,201912,10378,,,9478,,314,85.6,86.41
150770,201912,4956,,,4658,,160,77.97,77.6
150775,201912,737,,,567,,80,79.93,79.41
150780,201912,3814,,,3339,,1599,82.87,82.09
150790,201912,4454,,,3890,,536,78.59,79.97
150795,201912,11733,,,10315,,262,84.73,84.99
150796,201912,3176,,,2806,,34,83.22,84.97
150797,201912,3612,,,3198,,2,89.42,92.61
150800,201912,11347,,,10316,,930,83.9,84.51
150803,201912,5655,,,5328,,148,79.54,80.07
150805,201912,2956,,,2492,,44,83.92,84.41
150808,201912,4751,,,3511,,54,77.42,79.54
150810,201912,17860,,,13823,,75,84.72,87.67
150812,201912,4502,,,3955,,1498,82.24,82.96
150815,201912,7694,,,6507,,896,80.7,81.73
150820,201912,10853,,,9187,,108,89.45,90.23
150830,201912,9126,,,8494,,179,78.5,78.08
150835,201912,2053,,,1746,,231,86.07,86.09
150840,201912,6320,,,5050,,836,83.16,84.85
160005,201912,1079,,,970,,637,92.14,93.44
160010,201912,2367,,,2215,,897,96.61,96.43
160015,201912,2499,,,2273,,733,92.72,93.88
160020,201912,1714,,,1523,,16,83.28,84.19
160021,201912,871,,,810,,519,80.12,81.57
160023,201912,1108,,,987,,11,88.49,90.13
160025,201912,1736,,,1652,,694,92.48,92.39
160027,201912,7938,,,7151,,2325,87.7,88.68
160030,201912,59198,,,47444,,1463,84.49,84.55
160040,201912,5136,,,4846,,379,90.29,94.48
160050,201912,4094,,,3197,,23,83.94,84.19
160053,201912,3423,,,3160,,631,92.13,93.18
160055,201912,856,,,825,,214,95.0,94.93
160060,201912,21952,,,17928,,1626,89.81,90.56
160070,201912,2341,,,2126,,575,84.17,85.51
160080,201912,3086,,,2809,,2605,92.36,93.53
170025,201912,463,,,355,,20,74.31,80.13
170030,201912,1130,,,874,,22,93.54,95.72
170035,201912,1214,,,904,,199,82.52,86.09
170040,201912,1498,,,1182,,69,79.93,80.9
170070,201912,1585,,,1133,,101,86.94,88.86
170100,201912,2086,,,1765,,77,84.65,87.85
170105,201912,624,,,423,,12,86.9,88.86
170110,201912,694,,,543,,38,76.51,79.97
170130,201912,1154,,,826,,96,86.96,89.49
170190,201912,1028,,,732,,1,76.14,80.61
170200,201912,1641,,,1021,,11,86.82,88.47
170210,201912,20363,,,15259,,89,81.55,81.96
170215,201912,1164,,,962,,509,87.71,89.99
170220,201912,4883,,,4126,,31,82.63,84.13
170230,201912,1057,,,776,,6,85.24,85.93
170240,201912,2255,,,1776,,672,84.9,88.62
170255,201912,3398,,,2486,,16,84.54,88.94
170270,201912,736,,,501,,3,75.1,79.39
170290,201912,2457,,,2178,,441,84.46,88.6
170300,201912,1626,,,1299,,70,82.12,82.11
170305,201912,472,,,403,,14,71.95,77.35
170307,201912,755,,,619,,36,80.66,83.98
170310,201912,1321,,,890,,9,83.08,82.86
170320,201912,900,,,673,,150,86.53,87.4
170330,201912,826,,,751,,499,89.78,90.81
170360,201912,423,,,297,,47,87.03,89.18
170370,201912,1158,,,838,,8,90.18,92.18
170380,201912,1312,,,1012,,3,74.2,78.38
170382,201912,434,,,357,,181,79.77,81.88
170384,201912,1217,,,1010,,15,76.39,78.66
170386,201912,807,,,502,,28,91.28,94.0
170388,201912,402,,,303,,55,66.22,72.48
170389,201912,874,,,744,,29,85.77,88.15
170390,201912,1465,,,1123,,688,85.77,89.98
170410,201912,506,,,366,,157,90.68,93.12
170460,201912,253,,,209,,24,67.46,72.56
170510,201912,740,,,561,,192,82.68,87.93
170550,201912,5746,,,4171,,18,86.32,88.01
170555,201912,1154,,,892,,6,85.29,86.01
170560,201912,821,,,645,,11,78.94,85.09
170600,201912,1038,,,867,,27,78.39,81.56
170610,201912,1425,,,1082,,60,84.67,90.24
170625,201912,366,,,218,,28,87.35,86.5
170650,201912,987,,,818,,48,78.08,84.41
170700,201912,2845,,,2120,,193,83.7,85.17
170710,201912,1235,,,941,,75,79.52,81.68
170720,201912,1649,,,1296,,10,93.05,94.46
170730,201912,846,,,634,,3,82.53,84.42
170740,201912,1769,,,1526,,85,84.64,86.45
170755,201912,766,,,514,,66,85.3,85.09
170765,201912,896,,,628,,10,74.91,77.81
170770,201912,1567,,,1303,,150,86.38,88.51
170820,201912,2898,,,2290,,23,85.76,85.16
170825,201912,739,,,610,,66,78.11,81.11
170830,201912,1220,,,1061,,6,87.26,92.9
170900,201912,2193,,,1815,,267,81.85,81.28
170930,201912,3056,,,2345,,81,82.81,84.56
170950,201912,9067,,,6142,,43,80.76,81.78
170980,201912,349,,,285,,78,79.13,81.66
171050,201912,1423,,,1243,,80,88.82,90.13
171070,201912,1172,,,1022,,9,85.73,89.02
171090,201912,889,,,732,,5,85.39,88.4
171110,201912,431,,,312,,5,76.14,79.59
171150,201912,960,,,586,,34,87.27,92.42
171180,201912,635,,,423,,1,82.46,85.45
171190,201912,1392,,,1193,,211,79.18,79.79
171195,201912,686,,,558,,2,84.37,85.97
171200,201912,413,,,314,,24,77.48,78.89
171215,201912,237,,,208,,67,65.46,72.98
171240,201912,584,,,477,,27,77.55,78.06
171245,201912,541,,,428,,25,82.46,86.11
171250,201912,906,,,656,,93,87.11,89.61
171270,201912,390,,,294,,9,87.05,86.21
171280,201912,716,,,572,,5,83.74,87.32
171320,201912,3460,,,2710,,14,85.81,87.78
171330,201912,2320,,,1786,,19,85.45,86.9
171360,201912,1258,,,998,,18,88.03,89.42
171370,201912,545,,,431,,37,81.46,84.5
171380,201912,1177,,,1036,,29,80.28,85.97
171395,201912,860,,,590,,187,90.24,91.04
171420,201912,1640,,,1182,,43,86.49,87.36
171430,201912,859,,,709,,108,82.27,83.41
171488,201912,1995,,,1600,,140,85.88,89.33
171500,201912,858,,,672,,200,86.05,89.95
171510,201912,658,,,568,,299,83.5,83.89
171515,201912,359,,,265,,52,77.03,82.55
171525,201912,563,,,445,,6,83.03,85.08
171550,201912,278,,,204,,37,83.23,86.07
171570,201912,969,,,807,,62,86.59,87.81
171575,201912,1508,,,989,,8,83.03,87.05
171610,201912,4364,,,3308,,25,74.85,77.48
171620,201912,2101,,,1817,,515,78.89,82.06
171630,201912,763,,,614,,103,78.33,80.15
171650,201912,1693,,,1328,,11,81.0,84.91
171660,201912,1931,,,1362,,21,82.1,86.8
171665,201912,995,,,782,,50,75.95,79.31
171670,201912,1509,,,1187,,105,79.46,83.23
171700,201912,950,,,755,,81,78.06,86.08
171720,201912,734,,,563,,121,91.29,91.54
171750,201912,1009,,,695,,3,78.76,80.72
171780,201912,903,,,672,,95,72.88,77.06
171790,201912,1143,,,968,,29,81.23,85.96
171800,201912,621,,,468,,15,84.26,87.15
171820,201912,9267,,,6851,,38,83.11,84.76
171830,201912,1266,,,1088,,5,84.51,87.53
171840,201912,663,,,522,,6,88.16,89.84
171845,201912,455,,,343,,13,76.21,80.7
171850,201912,765,,,667,,286,89.26,92.25
171855,201912,828,,,713,,4,80.46,83.48
171865,201912,337,,,266,,9,87.53,88.07
171870,201912,612,,,445,,8,75.93,79.6
171875,201912,1149,,,935,,21,89.48,92.39
171880,201912,1052,,,941,,84,90.22,92.89
171884,201912,680,,,504,,12,82.32,84.42
171886,201912,1103,,,802,,3,77.67,81.17
171888,201912,672,,,465,,47,92.94,94.89
171889,201912,298,,,237,,12,74.87,74.76
171890,201912,1038,,,775,,25,88.64,91.06
171900,201912,452,,,315,,4,84.96,85.36
172000,201912,462,,,396,,2,81.91,85.34
172010,201912,810,,,685,,6,77.29,77.92
172015,201912,334,,,241,,6,89.78,88.92
172020,201912,2234,,,1969,,26,86.38,86.58
172025,201912,595,,,459,,18,81.95,88.26
172030,201912,1117,,,954,,37,90.44,91.81
172049,201912,1119,,,769,,31,86.01,89.94
172065,201912,1162,,,907,,48,78.77,80.98
172080,201912,2015,,,1683,,7,86.51,90.28
172085,201912,369,,,250,,0,80.04,83.89
172090,201912,3283,,,2658,,63,81.8,87.52
172093,201912,373,,,269,,101,78.36,80.05
172097,201912,524,,,378,,84,82.13,85.13
172100,201912,41444,,,28516,,2317,84.1,86.37
172110,201912,1371,,,1206,,20,85.2,87.83
172120,201912,4005,,,3197,,918,80.24,82.71
172125,201912,246,,,195,,58,79.35,84.05
172130,201912,474,,,391,,221,73.37,76.66
172208,201912,2180,,,1819,,17,86.71,90.85
172210,201912,2236,,,1750,,19,82.72,86.07
210005,201912,16122,,,12318,,223,83.91,84.49
210010,201912,1657,,,1488,,17,85.06,84.98
210015,201912,2925,,,2666,,408,87.36,89.88
210020,201912,5884,,,5168,,1010,78.92,81.07
210030,201912,4353,,,4068,,10,89.88,90.88
210040,201912,1377,,,1278,,59,75.32,77.64
210043,201912,4973,,,4292,,732,78.43,81.47
210047,201912,5770,,,4633,,3076,85.29,85.1
210050,201912,1603,,,1278,,16,70.89,73.11
210055,201912,1488,,,1370,,183,79.06,80.92
210060,201912,5692,,,5035,,105,78.74,78.99
210070,201912,6552,,,6221,,2874,91.11,92.49
210080,201912,3652,,,3455,,565,85.36,85.35
210083,201912,5070,,,4265,,1107,89.05,91.95
210087,201912,2649,,,2310,,238,86.54,87.16
210090,201912,7513,,,6976,,108,79.92,80.07
210095,201912,5121,,,4740,,36,80.81,81.23
210100,201912,6136,,,5535,,32,89.64,90.66
210110,201912,2546,,,2373,,1563,84.41,85.54
210120,201912,18894,,,15782,,353,81.52,82.44
210125,201912,3942,,,3445,,42,89.81,89.99
210130,201912,3394,,,2771,,191,76.14,75.87
210135,201912,1119,,,955,,243,75.96,75.67
210140,201912,15761,,,12211,,84,85.52,87.15
210150,201912,3576,,,3222,,134,80.79,82.89
210160,201912,13416,,,11606,,65,80.43,80.72
210170,201912,12918,,,12038,,74,85.26,85.54
210173,201912,1964,,,1810,,58,85.95,86.52
210177,201912,3075,,,2668,,508,88.59,88.31
210180,201912,1150,,,1016,,63,79.63,80.0
210190,201912,4608,,,3958,,28,87.35,88.09
210193,201912,1058,,,965,,4,81.63,84.35
210197,201912,1720,,,1592,,20,83.25,84.05
210200,201912,6410,,,5694,,266,83.63,83.67
210203,201912,6043,,,5173,,21,85.86,86.01
210207,201912,3184,,,2508,,107,84.38,83.87
210210,201912,6988,,,6450,,4811,85.37,85.96
210215,201912,1808,,,1539,,33,75.58,75.25
210220,201912,5294,,,5047,,5,85.38,86.19
210230,201912,4506,,,4109,,81,85.84,87.33
210232,201912,8928,,,7416,,42,77.39,78.79
210235,201912,2690,,,2343,,197,78.51,79.12
210237,201912,2464,,,2136,,152,90.28,90.62
210240,201912,2125,,,1964,,246,81.23,82.03
210250,201912,4903,,,4527,,1927,87.02,88.48
210255,201912,2127,,,1807,,14,84.74,86.0
210260,201912,4238,,,3734,,85,76.63,77.0
210270,201912,4161,,,3745,,189,86.57,87.43
210275,201912,3023,,,2684,,92,83.9,84.88
210280,201912,4814,,,3895,,1201,86.64,88.0
210290,201912,5878,,,5250,,1714,81.26,81.23
210300,201912,26742,,,22300,,126,80.03,81.97
210310,201912,2456,,,2159,,132,79.45,79.81
210312,201912,2150,,,1920,,64,79.04,80.77
210315,201912,2549,,,2209,,150,85.82,88.11
210317,201912,3662,,,3335,,165,88.47,89.24
210320,201912,15955,,,14628,,1103,83.46,84.24
210325,201912,3164,,,2767,,305,88.65,90.07
210330,201912,18917,,,15193,,130,76.31,75.45
210340,201912,8614,,,7792,,229,84.89,86.57
210350,201912,7557,,,6664,,3195,80.41,81.54
210355,201912,3484,,,3103,,1953,81.04,82.41
210360,201912,12653,,,11347,,75,93.53,94.22
210370,201912,8396,,,6467,,327,77.21,76.99
210375,201912,2712,,,2049,,12,80.88,82.45
210380,201912,4231,,,3603,,77,75.83,75.31
210390,201912,2206,,,2046,,22,85.04,85.78
210400,201912,3581,,,3178,,59,78.85,79.76
210405,201912,5126,,,4175,,25,72.35,73.76
210407,201912,1673,,,1426,,1,84.88,87.48
210408,201912,2008,,,1866,,86,79.87,79.74
210409,201912,3394,,,3149,,29,89.15,91.09
210410,201912,2931,,,2508,,282,85.37,86.84
210420,201912,3084,,,2789,,51,78.93,79.5
210430,201912,1831,,,1627,,63,80.58,80.18
210440,201912,3516,,,3065,,27,80.12,79.65
210450,201912,1957,,,1667,,37,79.91,79.57
210455,201912,3509,,,2643,,40,81.37,82.13
210460,201912,3083,,,2621,,1039,83.07,83.44
210462,201912,1355,,,1163,,43,82.97,84.09
210465,201912,2301,,,2068,,377,87.09,90.06
210467,201912,4469,,,3939,,58,76.32,76.51
210470,201912,1341,,,1067,,4,63.82,74.45
210480,201912,13664,,,11497,,53,82.95,84.86
210490,201912,3170,,,2580,,515,84.94,86.43
210500,201912,5459,,,5050,,91,87.31,87.73
210510,201912,4596,,,3987,,42,76.25,75.56
210515,201912,3148,,,2771,,1961,84.23,85.13
210520,201912,2197,,,2006,,93,84.53,87.1
210530,201912,41264,,,31355,,287,76.62,75.76
210535,201912,2326,,,2134,,33,74.88,74.09
210540,201912,12408,,,10354,,76,84.25,84.9
210542,201912,5648,,,4618,,199,86.05,87.76
210545,201912,1790,,,1710,,4,80.59,81.97
210547,201912,2739,,,2419,,16,77.22,77.9
210550,201912,5034,,,3929,,1039,80.04,79.47
