codigo_ibge,anomes_s,cadun_qtd_familias_atualizadas_i,cadun_qtd_familias_atualizadas_pobreza_pbf_i,cadun_qtd_familias_atualizadas_baixa_renda_i,cadun_qtd_familias_atualizadas_rfpc_ate_meio_sm_i,cadun_qtd_familias_atualizadas_rfpc_acima_meio_sm_i,cadun_qtd_familias_atualizadas_renda_zero_i,cadun_taxa_atualizacao_cadastral_d,cadun_taxa_atualizacao_cadastral_rfpc_ate_meio_sm_d
110149,202012,2444,,,1686,,,81.27,82.04
110150,202012,2210,,,1451,,,79.61,80.92
110155,202012,526,,,354,,,73.66,70.65
110160,202012,947,,,720,,,65.04,68.18
110170,202012,1282,,,812,,,61.01,62.5
110175,202012,1237,,,903,,,75.56,78.18
110180,202012,901,,,661,,,63.13,66.36
120001,202012,2244,,,1823,,,69.36,69.0
120005,202012,1304,,,1224,,,67.07,69.19
120010,202012,3515,,,3153,,,65.89,69.98
120013,202012,1505,,,1312,,,71.19,70.57
120017,202012,1919,,,1702,,,77.72,78.75
120020,202012,11299,,,10499,,,75.11,75.89
120025,202012,1975,,,1606,,,63.97,65.17
120030,202012,4271,,,3942,,,67.58,67.32
120032,202012,1299,,,1237,,,75.83,75.79
120033,202012,2989,,,2841,,,72.88,73.63
120034,202012,2337,,,1997,,,87.49,87.43
120035,202012,3355,,,3219,,,89.61,90.59
120038,202012,1887,,,1633,,,71.55,73.19
120039,202012,1558,,,1468,,,77.66,78.37
120040,202012,29227,,,24565,,,67.13,66.59
120042,202012,3010,,,2828,,,89.0,90.4
120043,202012,1119,,,1031,,,79.98,80.98
120045,202012,4495,,,3969,,,73.48,75.0
120050,202012,7350,,,6899,,,79.76,81.74
120060,202012,7663,,,7226,,,80.83,83.32
120070,202012,2279,,,2077,,,71.57,75.77
120080,202012,2982,,,2716,,,69.62,71.21
130002,202012,2765,,,2490,,,87.16,87.89
130006,202012,2126,,,1842,,,86.56,90.56
130008,202012,1911,,,1706,,,71.01,71.32
130010,202012,3241,,,2824,,,81.24,84.39
130014,202012,2521,,,1938,,,78.19,78.11
130020,202012,2471,,,2204,,,85.23,85.89
130030,202012,7298,,,6796,,,71.33,72.83
130040,202012,4081,,,3388,,,97.37,98.17
130050,202012,5415,,,4772,,,71.52,75.55
130060,202012,6245,,,5630,,,81.57,85.9
130063,202012,4600,,,4171,,,71.26,72.35
130068,202012,3678,,,3146,,,93.73,94.98
130070,202012,5754,,,4829,,,76.14,77.92
130080,202012,4933,,,4385,,,67.45,68.28
130083,202012,2232,,,1982,,,81.43,81.56
130090,202012,2370,,,2149,,,66.59,68.04
130100,202012,5735,,,5014,,,70.64,72.64
130110,202012,5328,,,4405,,,62.14,62.74
130115,202012,3349,,,2972,,,64.47,66.5
130120,202012,9213,,,7940,,,65.41,64.19
130130,202012,5134,,,4044,,,92.68,94.88
130140,202012,6113,,,5375,,,83.37,83.52
130150,202012,2605,,,2502,,,72.2,73.87
130160,202012,3878,,,3433,,,75.65,78.09
130165,202012,2518,,,2383,,,78.32,78.72
130170,202012,8485,,,7019,,,72.19,73.88
130180,202012,3396,,,3337,,,76.19,78.9
130185,202012,11869,,,9737,,,65.19,65.52
130190,202012,13313,,,10682,,,70.9,70.81
130195,202012,2218,,,1837,,,89.29,92.03
130200,202012,2087,,,1748,,,79.86,81.64
130210,202012,872,,,796,,,64.35,64.87
130220,202012,1534,,,1285,,,67.99,66.99
130230,202012,3798,,,3305,,,78.55,78.55
130240,202012,9517,,,7972,,,77.6,79.91
130250,202012,17418,,,14970,,,66.31,66.52
130255,202012,3866,,,3400,,,85.13,85.83
130260,202012,162654,,,129102,,,62.83,61.54
130270,202012,8012,,,6790,,,81.06,82.88
130280,202012,2827,,,2651,,,78.98,80.4
130290,202012,9920,,,8833,,,74.37,76.47
130300,202012,3949,,,3676,,,82.25,84.17
130310,202012,5311,,,4698,,,83.48,85.3
130320,202012,2401,,,1991,,,71.2,71.25
130330,202012,3925,,,3325,,,84.35,88.43
130340,202012,17988,,,15764,,,74.82,76.19
130350,202012,3383,,,3117,,,84.63,86.58
130353,202012,6310,,,5173,,,84.12,86.36
130356,202012,3779,,,3116,,,72.02,71.86
130360,202012,2261,,,2011,,,77.96,79.89
130370,202012,4356,,,3779,,,76.71,76.23
130380,202012,5790,,,5422,,,79.24,80.0
130390,202012,4286,,,3982,,,74.1,77.66
130395,202012,1857,,,1656,,,79.97,82.63
130400,202012,2314,,,2046,,,81.47,84.09
130406,202012,7683,,,6307,,,70.42,69.37
130410,202012,3593,,,3010,,,83.28,82.01
130420,202012,10354,,,8847,,,74.66,76.68
130423,202012,3775,,,3332,,,85.99,86.83
130426,202012,2389,,,2243,,,86.33,87.07
130430,202012,3498,,,3124,,,81.59,84.59
130440,202012,3905,,,3400,,,79.17,81.24
140002,202012,1626,,,1465,,,73.67,76.42
140005,202012,2520,,,2193,,,78.3,78.46
140010,202012,37976,,,30598,,,69.21,69.79
140015,202012,2889,,,2438,,,75.29,74.71
140017,202012,3344,,,2961,,,76.1,77.63
140020,202012,3815,,,3379,,,71.99,73.87
140023,202012,1833,,,1528,,,73.14,74.31
140028,202012,1228,,,1060,,,61.4,62.53
140030,202012,4090,,,3702,,,77.4,79.03
140040,202012,2210,,,2096,,,83.58,85.79
140045,202012,2124,,,1820,,,83.42,85.44
140047,202012,4921,,,4303,,,78.11,81.26
140050,202012,1039,,,902,,,72.4,74.23
140060,202012,1310,,,1196,,,77.65,81.69
140070,202012,1293,,,1236,,,69.07,68.28
150010,202012,32321,,,29345,,,71.76,72.07
150013,202012,1399,,,1188,,,71.34,72.35
150020,202012,9071,,,8407,,,62.49,62.72
150030,202012,5906,,,5522,,,66.81,68.73
150034,202012,2942,,,2502,,,70.06,72.52
150040,202012,9986,,,8972,,,61.27,62.49
150050,202012,5207,,,4825,,,74.78,75.81
150060,202012,15817,,,12838,,,71.54,72.33
150070,202012,4558,,,3973,,,66.48,66.02
150080,202012,60225,,,48949,,,65.84,64.86
150085,202012,5814,,,5389,,,73.8,75.2
150090,202012,6960,,,6605,,,70.5,70.98
150095,202012,4357,,,3899,,,76.55,78.29
150100,202012,1899,,,1747,,,67.77,70.41
150110,202012,3495,,,3258,,,79.17,79.5
150120,202012,5642,,,5319,,,68.97,68.57
150125,202012,383,,,278,,,50.32,49.2
150130,202012,13868,,,12023,,,62.57,62.92
150140,202012,184399,,,154968,,,70.6,70.58
150145,202012,2955,,,2558,,,70.04,71.77
150150,202012,11046,,,9616,,,68.41,68.49
150157,202012,2529,,,2050,,,71.82,72.59
150160,202012,1915,,,1788,,,63.96,64.24
150170,202012,14735,,,13254,,,60.5,62.41
150172,202012,3677,,,2946,,,74.52,74.71
150175,202012,1040,,,890,,,64.43,65.68
150178,202012,7082,,,6014,,,68.31,69.52
150180,202012,15584,,,14205,,,68.86,69.52
150190,202012,4943,,,4668,,,73.33,74.59
150195,202012,3440,,,3218,,,67.45,67.11
150200,202012,3757,,,3495,,,63.87,65.05
150210,202012,14181,,,13122,,,53.95,53.5
150215,202012,5717,,,5006,,,74.83,76.16
150220,202012,9360,,,8307,,,73.99,75.24
150230,202012,9719,,,8879,,,79.09,81.73
150240,202012,23002,,,19350,,,71.2,72.44
150250,202012,3178,,,2946,,,74.23,74.03
150260,202012,1832,,,1643,,,66.08,65.79
150270,202012,6211,,,4472,,,69.67,71.82
150275,202012,5225,,,4769,,,74.82,74.96
150276,202012,1821,,,1581,,,76.57,77.0
150277,202012,4039,,,3348,,,77.62,80.4
150280,202012,5770,,,5579,,,83.65,83.9
150285,202012,2610,,,2358,,,80.06,82.53
150290,202012,7015,,,6422,,,68.06,69.0
150293,202012,5836,,,4700,,,63.33,66.23
150295,202012,5251,,,3990,,,70.54,73.07
150300,202012,1836,,,1705,,,77.79,79.93
150304,202012,2611,,,2212,,,64.35,66.3
150307,202012,4213,,,3906,,,69.71,70.13
150309,202012,4586,,,3759,,,73.23,74.77
150310,202012,6524,,,6276,,,87.52,88.03
150320,202012,5902,,,5432,,,64.04,64.54
150330,202012,7952,,,7308,,,57.89,57.62
150340,202012,1902,,,1700,,,75.56,76.54
150345,202012,5560,,,5064,,,68.62,69.74
150350,202012,7309,,,6872,,,81.89,83.33
150360,202012,16185,,,13463,,,67.51,70.14
150370,202012,7462,,,6299,,,68.97,70.82
150375,202012,2750,,,2554,,,76.09,78.17
150380,202012,8037,,,6784,,,71.56,73.34
150390,202012,5214,,,4706,,,66.69,67.11
150400,202012,4430,,,4262,,,66.93,67.1
150405,202012,7522,,,6734,,,82.36,84.46
150410,202012,1446,,,1268,,,75.15,77.64
150420,202012,22723,,,17423,,,58.23,58.28
150430,202012,6358,,,5873,,,74.82,75.89
150440,202012,4351,,,3936,,,75.8,75.82
150442,202012,16162,,,13100,,,62.14,61.32
150445,202012,3952,,,3492,,,63.47,63.83
150450,202012,3778,,,3517,,,73.54,74.29
150460,202012,5418,,,5004,,,64.9,65.53
150470,202012,14990,,,13228,,,70.0,69.27
150475,202012,3327,,,2820,,,67.91,67.04
150480,202012,9844,,,9031,,,71.72,73.35
150490,202012,6707,,,6121,,,79.79,79.47
150495,202012,3311,,,3137,,,62.77,62.25
150497,202012,1654,,,1361,,,59.41,61.14
150500,202012,2359,,,2123,,,71.57,73.0
150503,202012,2994,,,2026,,,63.51,62.62
150506,202012,6143,,,5075,,,60.37,59.67
150510,202012,7512,,,6678,,,76.52,78.53
150520,202012,5399,,,5291,,,78.47,80.34
150530,202012,8173,,,6951,,,67.27,66.2
150540,202012,3092,,,2676,,,62.96,63.68
150543,202012,5185,,,4488,,,72.09,75.83
150548,202012,7356,,,6665,,,72.73,73.25
150549,202012,1463,,,1301,,,73.92,76.7
150550,202012,15147,,,12580,,,74.13,74.26
150553,202012,23340,,,18189,,,76.72,76.46
150555,202012,1582,,,1243,,,80.1,80.92
150560,202012,1416,,,1274,,,76.21,77.44
150563,202012,1681,,,1449,,,66.05,68.02
150565,202012,3322,,,3092,,,75.24,78.79
150570,202012,4499,,,4159,,,72.69,72.07
150580,202012,7054,,,5981,,,67.44,66.72
150590,202012,6949,,,5979,,,84.64,85.08
150600,202012,6857,,,6468,,,70.64,71.55
150610,202012,2314,,,2111,,,79.35,81.09
150611,202012,2401,,,2169,,,74.21,75.44
150613,202012,9499,,,7419,,,70.55,73.12
150616,202012,2334,,,1724,,,66.13,67.26
150618,202012,4971,,,4287,,,72.95,77.8
150619,202012,4552,,,3884,,,69.76,72.04
150620,202012,4821,,,4167,,,70.58,71.13
150630,202012,4613,,,4269,,,73.96,74.86
150635,202012,3579,,,2984,,,74.54,74.35
150640,202012,1626,,,1521,,,71.94,73.51
150650,202012,6820,,,5812,,,60.78,59.83
150655,202012,4679,,,4358,,,81.57,83.9
150658,202012,3030,,,2362,,,67.49,67.85
150660,202012,4473,,,3984,,,78.51,79.0
150670,202012,5037,,,4038,,,61.6,62.96
150680,202012,53377,,,41826,,,78.25,79.73
150690,202012,2102,,,1833,,,76.43,77.63
150700,202012,4589,,,4208,,,75.19,77.33
150710,202012,2141,,,1927,,,56.5,55.88
150715,202012,2580,,,2077,,,52.49,51.82
150720,202012,4825,,,4513,,,69.98,70.37
150730,202012,7521,,,6379,,,62.54,61.83
150740,202012,3280,,,2935,,,81.57,83.23
150745,202012,3383,,,2890,,,68.1,72.72
150746,202012,1280,,,1187,,,77.43,79.39
150747,202012,3487,,,3102,,,70.7,71.52
150750,202012,2209,,,1823,,,60.4,59.55
150760,202012,8426,,,7659,,,72.01,72.24
150770,202012,4397,,,4159,,,67.1,67.48
150775,202012,556,,,427,,,59.78,58.89
150780,202012,2851,,,2531,,,63.63,63.73
150790,202012,4421,,,3938,,,76.94,79.49
150795,202012,10378,,,8921,,,74.04,73.29
150796,202012,2889,,,2602,,,74.36,76.77
150797,202012,3535,,,3179,,,87.21,90.64
150800,202012,8959,,,7962,,,67.77,66.96
150803,202012,4923,,,4606,,,68.77,68.82
150805,202012,2462,,,2087,,,71.52,71.59
150808,202012,3885,,,2913,,,66.97,68.81
150810,202012,15003,,,11908,,,72.21,75.45
150812,202012,3599,,,3161,,,66.61,66.68
150815,202012,6558,,,5526,,,68.05,68.75
150820,202012,7403,,,6663,,,63.23,67.5
150830,202012,7240,,,6621,,,60.94,60.31
150835,202012,1757,,,1465,,,76.09,75.16
150840,202012,5708,,,4651,,,75.68,76.95
160005,202012,980,,,900,,,80.13,83.1
160010,202012,1969,,,1866,,,81.22,82.74
160015,202012,2301,,,2068,,,82.59,84.03
160020,202012,1384,,,1210,,,67.31,67.14
160021,202012,984,,,916,,,84.24,84.97
160023,202012,1013,,,924,,,79.7,82.5
160025,202012,1419,,,1351,,,76.45,76.93
160027,202012,6475,,,5929,,,72.76,74.61
160030,202012,53428,,,44271,,,72.94,74.23
160040,202012,4972,,,4722,,,84.78,88.32
160050,202012,2753,,,2138,,,58.57,58.16
160053,202012,3229,,,2985,,,84.59,86.64
160055,202012,706,,,681,,,77.41,77.65
160060,202012,16741,,,14038,,,66.96,69.35
160070,202012,1855,,,1692,,,70.21,71.6
160080,202012,2603,,,2358,,,77.77,79.18
170025,202012,369,,,303,,,62.86,71.12
170030,202012,974,,,783,,,78.99,82.68
170035,202012,953,,,776,,,65.36,71.65
170040,202012,1257,,,1004,,,66.75,67.11
170070,202012,1483,,,1096,,,78.79,82.09
170100,202012,1779,,,1582,,,73.72,78.62
170105,202012,588,,,424,,,80.76,84.29
170110,202012,741,,,589,,,77.34,80.46
170130,202012,1008,,,753,,,78.87,82.11
170190,202012,1019,,,810,,,74.0,80.67
170200,202012,1497,,,1030,,,73.02,77.61
170210,202012,17972,,,13679,,,74.45,74.77
170215,202012,1053,,,851,,,79.77,80.66
170220,202012,3853,,,3365,,,66.43,69.49
170230,202012,897,,,672,,,74.62,75.33
170240,202012,1841,,,1493,,,72.7,75.1
170255,202012,2907,,,2232,,,74.9,80.23
170270,202012,581,,,401,,,62.67,64.78
170290,202012,1966,,,1774,,,69.59,72.4
170300,202012,1419,,,1138,,,71.05,70.59
170305,202012,397,,,346,,,64.23,66.92
170307,202012,698,,,600,,,73.08,77.22
170310,202012,961,,,723,,,62.04,66.88
170320,202012,786,,,595,,,78.52,79.33
170330,202012,723,,,673,,,80.51,82.67
170360,202012,437,,,312,,,84.52,86.66
170370,202012,1045,,,790,,,83.46,87.77
170380,202012,1198,,,958,,,68.26,72.9
170382,202012,373,,,322,,,70.11,72.85
170384,202012,991,,,791,,,64.81,63.68
170386,202012,821,,,508,,,84.55,84.1
170388,202012,319,,,241,,,52.99,57.1
170389,202012,681,,,553,,,66.24,65.36
170390,202012,1330,,,1038,,,76.65,79.6
170410,202012,469,,,364,,,83.0,87.92
170460,202012,236,,,200,,,69.0,70.67
170510,202012,767,,,590,,,84.75,86.25
170550,202012,4872,,,3703,,,76.63,79.68
170555,202012,1127,,,905,,,80.67,82.42
170560,202012,729,,,617,,,71.82,79.61
170600,202012,787,,,682,,,63.98,68.33
170610,202012,1122,,,867,,,70.87,76.18
170625,202012,320,,,207,,,77.48,80.85
170650,202012,887,,,735,,,73.85,77.69
170700,202012,2325,,,1750,,,71.01,71.02
170710,202012,960,,,758,,,66.89,68.22
170720,202012,1481,,,1145,,,86.81,89.31
170730,202012,819,,,624,,,78.9,80.82
170740,202012,1595,,,1412,,,76.86,79.1
170755,202012,651,,,461,,,74.23,75.2
170765,202012,696,,,521,,,62.98,67.48
170770,202012,1425,,,1187,,,77.86,79.87
170820,202012,2516,,,1982,,,76.66,77.15
170825,202012,682,,,580,,,69.66,73.04
170830,202012,1161,,,1006,,,83.1,87.78
170900,202012,1810,,,1560,,,65.91,67.64
170930,202012,2584,,,2030,,,71.32,73.76
170950,202012,7391,,,5237,,,67.77,69.68
170980,202012,354,,,292,,,77.97,81.33
171050,202012,1355,,,1205,,,84.16,85.82
171070,202012,1030,,,917,,,77.91,80.93
171090,202012,820,,,666,,,78.31,80.62
171110,202012,414,,,287,,,73.01,72.84
171150,202012,914,,,570,,,86.96,87.55
171180,202012,554,,,385,,,71.85,74.46
171190,202012,1232,,,1061,,,68.71,68.36
171195,202012,634,,,522,,,82.12,83.78
171200,202012,428,,,334,,,75.35,78.77
171215,202012,271,,,227,,,74.86,76.68
171240,202012,615,,,487,,,80.81,80.49
171245,202012,424,,,345,,,65.03,67.91
171250,202012,646,,,507,,,64.98,69.93
171270,202012,411,,,318,,,86.52,85.94
171280,202012,720,,,601,,,83.81,87.73
171320,202012,3023,,,2395,,,76.55,79.14
171330,202012,2000,,,1586,,,72.99,75.3
171360,202012,1074,,,880,,,79.49,82.01
171370,202012,473,,,384,,,68.65,73.14
171380,202012,1047,,,917,,,72.86,75.91
171395,202012,782,,,571,,,80.95,84.46
171420,202012,1543,,,1114,,,78.68,79.51
171430,202012,707,,,613,,,70.2,72.8
171488,202012,1858,,,1521,,,80.5,83.38
171500,202012,799,,,632,,,82.37,85.75
171510,202012,583,,,500,,,72.87,72.35
171515,202012,352,,,280,,,76.52,83.33
171525,202012,626,,,461,,,88.92,86.98
171550,202012,256,,,200,,,74.85,76.92
171570,202012,890,,,774,,,79.96,82.78
171575,202012,1235,,,852,,,69.93,75.19
171610,202012,3492,,,2715,,,62.52,65.17
171620,202012,1537,,,1349,,,61.21,63.3
171630,202012,676,,,552,,,70.27,72.82
171650,202012,1346,,,1082,,,68.15,71.41
171660,202012,1775,,,1265,,,76.27,79.4
171665,202012,792,,,632,,,64.44,65.76
171670,202012,1227,,,982,,,65.47,68.09
171700,202012,811,,,641,,,67.97,73.93
171720,202012,565,,,491,,,71.97,78.81
171750,202012,878,,,600,,,67.79,67.87
171780,202012,813,,,622,,,68.43,71.41
171790,202012,1114,,,955,,,80.25,83.47
171800,202012,409,,,341,,,59.01,64.82
171820,202012,8067,,,6152,,,72.68,75.01
171830,202012,1089,,,971,,,70.76,74.06
171840,202012,543,,,427,,,72.78,74.13
171845,202012,467,,,382,,,73.08,78.27
171850,202012,724,,,634,,,80.8,83.2
171855,202012,766,,,687,,,75.09,78.96
171865,202012,269,,,223,,,75.35,75.59
171870,202012,607,,,458,,,73.93,78.82
171875,202012,1080,,,892,,,85.17,87.96
171880,202012,900,,,820,,,76.72,79.3
171884,202012,685,,,540,,,81.25,86.12
171886,202012,682,,,519,,,51.94,55.38
171888,202012,612,,,428,,,84.53,86.29
171889,202012,250,,,187,,,68.3,65.84
171890,202012,864,,,654,,,74.03,78.04
171900,202012,392,,,286,,,73.13,72.77
172000,202012,447,,,380,,,78.97,80.5
172010,202012,603,,,537,,,62.94,65.72
172015,202012,286,,,227,,,77.08,83.45
172020,202012,1993,,,1763,,,74.36,74.73
172025,202012,527,,,424,,,75.6,82.17
172030,202012,1014,,,891,,,83.8,86.42
172049,202012,1097,,,778,,,85.43,89.22
172065,202012,769,,,618,,,54.77,56.02
172080,202012,1951,,,1668,,,83.05,87.74
172085,202012,361,,,245,,,77.3,80.85
172090,202012,2926,,,2414,,,73.07,77.44
172093,202012,339,,,261,,,74.01,79.09
172097,202012,526,,,370,,,77.81,78.55
172100,202012,34395,,,25554,,,72.17,75.47
172110,202012,1125,,,1005,,,72.39,74.83
172120,202012,3437,,,2743,,,70.35,71.74
172125,202012,278,,,230,,,75.54,81.85
172130,202012,366,,,288,,,59.22,59.01
172208,202012,2011,,,1692,,,79.2,83.18
172210,202012,1910,,,1568,,,72.18,77.39
210005,202012,12881,,,9796,,,69.6,70.28
210010,202012,1252,,,1168,,,65.48,67.51
210015,202012,2545,,,2337,,,77.82,80.69
210020,202012,4973,,,4268,,,68.31,69.08
210030,202012,3941,,,3674,,,85.5,86.54
210040,202012,1157,,,1052,,,64.24,66.28
210043,202012,4225,,,3760,,,70.8,73.48
210047,202012,4243,,,3483,,,66.34,66.62
210050,202012,1277,,,1050,,,58.71,60.79
210055,202012,1364,,,1267,,,72.74,74.57
210060,202012,4673,,,4286,,,64.65,66.74
210070,202012,5820,,,5516,,,83.23,84.26
210080,202012,3115,,,2958,,,71.9,71.9
210083,202012,4231,,,3733,,,77.4,82.11
210087,202012,2212,,,1958,,,74.75,77.39
210090,202012,5977,,,5605,,,65.57,65.87
210095,202012,4267,,,3861,,,66.71,66.15
210100,202012,5481,,,4989,,,81.68,83.41
210110,202012,2040,,,1913,,,70.78,71.91
210120,202012,16517,,,13670,,,73.57,73.84
210125,202012,3434,,,3049,,,78.24,79.87
210130,202012,2783,,,2391,,,64.82,67.31
210135,202012,875,,,768,,,61.48,62.48
210140,202012,14023,,,11025,,,74.18,75.97
210150,202012,3168,,,2941,,,73.5,76.27
210160,202012,10569,,,9117,,,65.1,65.27
210170,202012,11282,,,10644,,,74.69,75.81
210173,202012,1530,,,1416,,,68.18,67.94
210177,202012,2359,,,2052,,,68.43,68.51
210180,202012,1026,,,911,,,71.69,72.76
210190,202012,4362,,,3709,,,81.42,82.29
210193,202012,921,,,841,,,70.79,73.38
210197,202012,1449,,,1338,,,69.29,69.29
210200,202012,5362,,,4737,,,70.36,70.24
210203,202012,5164,,,4498,,,74.25,76.01
210207,202012,3112,,,2330,,,79.28,77.9
210210,202012,5668,,,5192,,,71.6,71.86
210215,202012,1736,,,1454,,,70.71,69.7
210220,202012,4536,,,4376,,,74.69,75.97
210230,202012,3709,,,3450,,,73.5,75.09
210232,202012,7198,,,5972,,,65.99,66.49
210235,202012,2288,,,2041,,,69.45,70.04
210237,202012,2140,,,1851,,,77.48,77.93
210240,202012,1792,,,1679,,,70.02,71.41
210250,202012,4004,,,3691,,,71.33,72.42
210255,202012,1958,,,1718,,,79.62,82.39
210260,202012,3667,,,3321,,,67.25,69.08
210270,202012,3894,,,3603,,,80.42,83.15
210275,202012,2388,,,2132,,,69.66,71.18
210280,202012,4198,,,3509,,,76.0,79.12
210290,202012,5256,,,4739,,,72.42,72.96
210300,202012,22364,,,18643,,,69.55,71.03
210310,202012,1968,,,1755,,,64.54,65.14
210312,202012,1572,,,1427,,,59.47,61.0
210315,202012,2104,,,1874,,,71.24,73.89
210317,202012,3011,,,2791,,,73.63,75.43
210320,202012,13169,,,12155,,,69.57,70.19
210325,202012,2469,,,2097,,,67.84,67.27
210330,202012,14991,,,11515,,,62.72,60.31
210340,202012,7597,,,6854,,,76.45,77.53
210350,202012,6079,,,5449,,,67.92,68.87
210355,202012,2817,,,2568,,,66.69,68.79
210360,202012,11540,,,10601,,,84.61,87.33
210370,202012,6623,,,5379,,,60.87,63.77
210375,202012,2039,,,1608,,,64.64,66.41
210380,202012,3167,,,2745,,,59.29,59.44
210390,202012,1802,,,1689,,,71.08,72.02
210400,202012,3385,,,3032,,,76.25,77.18
210405,202012,4164,,,3402,,,62.23,63.17
210407,202012,1433,,,1264,,,73.44,76.74
210408,202012,1521,,,1438,,,59.88,60.44
210409,202012,2847,,,2670,,,75.59,77.48
210410,202012,2536,,,2252,,,75.31,78.52
210420,202012,2553,,,2377,,,67.79,69.66
210430,202012,1518,,,1351,,,68.5,68.75
210440,202012,2947,,,2545,,,68.37,68.04
210450,202012,1447,,,1231,,,61.46,60.7
210455,202012,2925,,,2363,,,67.63,72.02
210460,202012,2671,,,2322,,,73.03,74.95
210462,202012,1241,,,1097,,,75.99,78.46
210465,202012,2262,,,2079,,,84.12,88.8
210467,202012,4265,,,3717,,,73.52,73.41
210470,202012,1276,,,1075,,,65.46,75.17
210480,202012,10806,,,9043,,,67.85,68.47
210490,202012,2578,,,2166,,,71.37,73.77
210500,202012,5202,,,4819,,,81.47,82.41
210510,202012,4912,,,4421,,,83.86,86.22
210515,202012,2783,,,2496,,,75.29,77.61
210520,202012,1909,,,1737,,,76.63,77.99
210530,202012,33351,,,25548,,,66.77,66.43
210535,202012,1748,,,1664,,,57.63,58.52
210540,202012,10047,,,8594,,,69.11,71.34
210542,202012,5062,,,4174,,,78.72,81.0
210545,202012,1512,,,1445,,,69.32,70.24
210547,202012,1761,,,1624,,,50.4,52.35
210550,202012,3883,,,3172,,,64.69,66.66
210560,202012,2408,,,2184,,,67.81,68.8
210565,202012,1104,,,967,,,75.61,79.32
210570,202012,6749,,,6160,,,65.44,67.16
210580,202012,2447,,,2051,,,82.78,84.5
210590,202012,2872,,,2563,,,68.77,70.8
210592,202012,1957,,,1816,,,75.15,76.23
210594,202012,1868,,,1491,,,76.15,79.9
210596,202012,1925,,,1766,,,76.44,77.45
210598,202012,1096,,,1037,,,60.92,62.35
210600,202012,2129,,,1823,,,71.25,74.16
210610,202012,1738,,,1479,,,64.39,63.88
210620,202012,2258,,,1962,,,81.78,85.23
210630,202012,2222,,,2079,,,75.19,77.02
210632,202012,2794,,,2518,,,63.9,64.63
210635,202012,1134,,,1088,,,66.47,67.32
210637,202012,1780,,,1547,,,73.98,74.26
210640,202012,2695,,,2508,,,60.08,59.62
210650,202012,5695,,,5257,,,77.3,78.68
210660,202012,5743,,,5313,,,72.91,75.56
210663,202012,1919,,,1754,,,75.46,75.18
210667,202012,1463,,,1307,,,75.56,74.94
210670,202012,3374,,,3124,,,75.12,76.21
210675,202012,4179,,,3671,,,83.58,85.95
210680,202012,3410,,,2971,,,74.19,76.69
210690,202012,4838,,,4011,,,64.3,63.88
210700,202012,2292,,,1814,,,84.07,84.68
210710,202012,2625,,,2362,,,55.23,56.42
